,TIPO_MOVIMENTO,TIPMOV,GRUPO,TOP,NRO_UNICO,NUNOTA,SEQUENCIA,NUNOTA_SEQ_ORIG,NUMNOTA_PED_ORIG,NUMNOTA,DIF_DIAS,DT_REL,DTNEG,DT_PREVENT,DTFATUR_PED,DT_ENT_ESTOQUE,CODPROD,REFERENCIA,DESCRPROD,CONTROLE,VLRMOEDA,MOEDA,QTD_NEG,QTD_ENTREGUE,QTD_PENDENTE,VLRUNITDOLAR,VLRTOT_NEG,VLRTOT_DOLAR,VLRTOT_ENTREGUE,VLRTOT_PENDENTE,REPRESENTADA,FAMILIA_PRODUTO,GRUPO_PRODUTO,FGCOLOR,DTVENC_FINAL,OBSERVACAO
50,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,4913.0,5257,3,4913 / 1,8006,9335,0,2022-07-07,2022-07-07 00:00:00,2022-07-07,2022-07-07,,1628,001.0019,CARBOPOL 941 - 22KG,0000104679,5.4321,USD,66.0,66.0,0.0,27.88,1840.08,1840.08,1840.08,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  941,#4169E1,2022-09-05,
51,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,4633.0,5980,1,4633 / 1,8003,52782,0,2022-07-06,2022-07-06 00:00:00,2022-07-06,2022-07-06,,6321,087.0083,DGLYAGE FUNCTIONAL INGREDIENT ES190 (L) - 1KG,F1056/20,5.3899,USD,3.0,3.0,0.0,202.47,607.41,607.41,607.41,0.0,LIPOTEC,SEM FAMÍLIA,DGLYAGE FUNCTIONAL INGREDIENT,#4169E1,2022-09-04,"DANFE: 52782 - PEDIDO: 1343-22 , ORDEM DE VENDAS 0003838636
| PRODUTO COM DESTINO A EMPRESA (INLOG) TRANSPARE TRANSPORTES ARMAZENS | GERAIS LTDA | RUA JOSE GERALDINO BITTENCOURT, 4001- | PEDRA DE AMOLAR- ILHOTA-SC CEP: 88320-000 | CNPJ- 06.009.235/0003-92- I.E: 257711538 | ATENTAR-SE AO HORARIO COMERCIAL, 08HS AS 12HS. |  | | PEDIDO: 1343-22 , ORDEM DE VENDAS 0003838636 | DECLARO, PARA FINS DE ATENDIMENTO AO ART. 22, INCISO II, ALINEA C, DO DECRETO N. 96.044/88, QUE O PRODUTO ESTA ADEQUADAMENTE ACONDICIONADO PARA SUPORTAR OS RISCOS NORMAIS DE CARREGAMENTO, DESCARREGAMENTO, TRANSBORDO E TRANSPORTE, CONFORME A REGULAMENTACAO EM VIGOR"
52,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,4737.0,5985,1,4737 / 1,8005,131546,0,2022-07-06,2022-07-06 00:00:00,2022-07-06,2022-07-06,,4673,001.0224,"MERQUAT 550 NAC - 204,10KG",0102590403,5.3899,USD,816.4,816.4,0.0,1.06,865.384,865.384,865.384,0.0,LUBRIZOL,Polímeros Condicionantes,MERQUAT 550,#4169E1,2022-09-04,"DANFE: 131546 - PEDIDO: 7968-22 , ORDEM DE VENDAS 0003831848
| PRODUTO COM DESTINO A EMPRESA (INLOG) TRANSPARE TRANSPORTES ARMAZENS | GERAIS LTDA | RUA JOSE GERALDINO BITTENCOURT, 4001- | PEDRA DE AMOLAR- ILHOTA-SC CEP: 88320-000 | CNPJ- 06.009.235/0003-92- I.E: 257711538 | ATENTAR-SE AO HORARIO COMERCIAL, 08HS AS 12HS. |  | | PEDIDO: 7968-22 , ORDEM DE VENDAS 0003831848 | DECLARO, PARA FINS DE ATENDIMENTO AO ART. 22, INCISO II, ALINEA C, DO DECRETO N. 96.044/88, QUE O PRODUTO ESTA ADEQUADAMENTE ACONDICIONADO PARA SUPORTAR OS RISCOS NORMAIS DE CARREGAMENTO, DESCARREGAMENTO, TRANSBORDO E TRANSPORTE, CONFORME A REGULAMENTACAO EM VIGOR"
53,C-Compra,C-Compra,INTERNACIONAIS,203 - COMPRA - NFE NACIONALIZAÇÃO(DI),5159.0,6105,1,5159 / 1,1360,12537,0,2022-06-22,2022-07-12 00:00:00,2022-07-12,2022-06-22,,2265,008.0097,"LUMILUX BLUE LZ (52055) - 0,100KG",M0450,1.0,BLR,0.1,0.1,0.0,3251.25,325.125,325.125,325.125,0.0,HONEYWELL LUMILUX,Pigmentos luminosos,LUMILUX BLUE LZ,#4169E1,2022-10-10,"Decl.: 22/1292643-9 Dt do Reg: 08/07/2022
DIP 1360 vlr PIS 2177,01 COFINS 10003,86 II 11610,70 IPI 0,00 ICMS Dif. Cód. do Benefício: 409 TTD TX SISCOMEX 154,23- Tem Vigência por Prazo Indeterm., nos termos do art.3º do Anexo
6 do ICMS/SC-01"
54,C-Compra,C-Compra,INTERNACIONAIS,203 - COMPRA - NFE NACIONALIZAÇÃO(DI),5159.0,6105,2,5159 / 3,1360,12537,0,2022-06-22,2022-07-12 00:00:00,2022-07-12,2022-06-22,,6281,008.0205,"LUMILUX BLUE LZ (52055) - 1,00KG(RE)",M0540,1.0,BLR,6.0,6.0,0.0,3251.25,19507.5,19507.5,19507.5,0.0,HONEYWELL LUMILUX,Pigmentos luminosos,LUMILUX BLUE LZ,#4169E1,2022-10-10,"Decl.: 22/1292643-9 Dt do Reg: 08/07/2022
DIP 1360 vlr PIS 2177,01 COFINS 10003,86 II 11610,70 IPI 0,00 ICMS Dif. Cód. do Benefício: 409 TTD TX SISCOMEX 154,23- Tem Vigência por Prazo Indeterm., nos termos do art.3º do Anexo
6 do ICMS/SC-01"
55,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,1,5367 / 9,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,999,072.0008,CAPILMAX - 5KG,C19A22-01,1.0,BLR,10.0,10.0,0.0,33.252,332.52,332.52,332.52,0.0,NOVACHEM,Ativo,CAPILMAX,#4169E1,2022-09-11,7985/22 NOVACHEM
56,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,2,5367 / 18,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,999,072.0008,CAPILMAX - 5KG,C28C22-01,1.0,BLR,20.0,20.0,0.0,33.252,665.04,665.04,665.04,0.0,NOVACHEM,Ativo,CAPILMAX,#4169E1,2022-09-11,7985/22 NOVACHEM
57,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,3,5367 / 8,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,1228,072.0002,CAPILMAX - 20 KG(RE),C12D22-01,1.0,BLR,220.0,220.0,0.0,29.252,6435.44,6435.44,6435.44,0.0,NOVACHEM,Ativo,CAPILMAX,#4169E1,2022-09-11,7985/22 NOVACHEM
58,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,4,5367 / 16,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,1228,072.0002,CAPILMAX - 20 KG(RE),C18A22-01,1.0,BLR,20.0,20.0,0.0,29.252,585.04,585.04,585.04,0.0,NOVACHEM,Ativo,CAPILMAX,#4169E1,2022-09-11,7985/22 NOVACHEM
59,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,5,5367 / 17,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,1228,072.0002,CAPILMAX - 20 KG(RE),C29D22-01,1.0,BLR,60.0,60.0,0.0,29.252,1755.12,1755.12,1755.12,0.0,NOVACHEM,Ativo,CAPILMAX,#4169E1,2022-09-11,7985/22 NOVACHEM
60,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,6,5367 / 7,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,2284,072.0015,PHYTOQUERATINA - 20KG(RE),QSFC-16C22,1.0,BLR,20.0,20.0,0.0,7.7,154.0,154.0,154.0,0.0,NOVACHEM,Ativo,PHYTOQUERATINA,#4169E1,2022-09-11,7985/22 NOVACHEM
61,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,7,5367 / 12,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,2310,072.0018,REDUMODEL R - 20KG,R02C22-01,1.0,BLR,20.0,20.0,0.0,22.25,445.0,445.0,445.0,0.0,NOVACHEM,Ativo,REDUMODEL R,#4169E1,2022-09-11,7985/22 NOVACHEM
62,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,8,5367 / 6,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,3919,072.0030,CAPILMAX (G) - 20 KG(RE),C02F22-01,1.0,BLR,180.0,180.0,0.0,42.0755,7573.59,7573.59,7573.59,0.0,NOVACHEM,Ativo,CAPILMAX (G),#4169E1,2022-09-11,7985/22 NOVACHEM
63,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,9,5367 / 14,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,3919,072.0030,CAPILMAX (G) - 20 KG(RE),C28C22-01,1.0,BLR,80.0,80.0,0.0,42.0755,3366.04,3366.04,3366.04,0.0,NOVACHEM,Ativo,CAPILMAX (G),#4169E1,2022-09-11,7985/22 NOVACHEM
64,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,10,5367 / 15,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,3919,072.0030,CAPILMAX (G) - 20 KG(RE),C29C22-01,1.0,BLR,100.0,100.0,0.0,42.0755,4207.55,4207.55,4207.55,0.0,NOVACHEM,Ativo,CAPILMAX (G),#4169E1,2022-09-11,7985/22 NOVACHEM
65,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,11,5367 / 11,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,4219,072.0040,NOVAPLANT MENTA - 20KG,MEN-18D22,1.0,BLR,20.0,20.0,0.0,11.33,226.6,226.6,226.6,0.0,NOVACHEM,Extrato,NOVAPLANT MENTA,#4169E1,2022-09-11,7985/22 NOVACHEM
66,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,12,5367 / 5,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,4220,072.0041,NOVAPLANT OSTRAS (G) - 20KG(RE),OSG-01F22,1.0,BLR,200.0,200.0,0.0,27.81,5562.0,5562.0,5562.0,0.0,NOVACHEM,Extrato,NOVAPLANT OSTRAS,#4169E1,2022-09-11,7985/22 NOVACHEM
67,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,13,5367 / 4,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,5042,072.0076,NOVAPLANT EMBLICA (G) - 20KG(RE),EM-20E22,1.0,BLR,40.0,40.0,0.0,17.407,696.28,696.28,696.28,0.0,NOVACHEM,Extrato,NOVAPLANT EMBLICA,#4169E1,2022-09-11,7985/22 NOVACHEM
68,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,14,5367 / 2,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,5164,072.0080,"NOVAOIL CHIA - 18,50KG",CHI-30E22,1.0,BLR,37.0,37.0,0.0,15.5,573.5,573.5,573.5,0.0,NOVACHEM,Óleo vegetal,NOVAOIL CHIA,#4169E1,2022-09-11,7985/22 NOVACHEM
69,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,15,5367 / 3,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,5211,072.0082,NOVAPLANT CENTELLA (G) - 20KG(RE),CENG-14D22,1.0,BLR,100.0,100.0,0.0,6.695,669.5,669.5,669.5,0.0,NOVACHEM,Extrato,NOVAPLANT CENTELLA,#4169E1,2022-09-11,7985/22 NOVACHEM
70,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,16,5367 / 10,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,5213,072.0083,NOVAPLANT MANZANILLA (G) - 20KG(RE),MANC01F22-01,1.0,BLR,140.0,140.0,0.0,5.459,764.26,764.26,764.26,0.0,NOVACHEM,Extrato,NOVAPLANT MANZANILLA (G),#4169E1,2022-09-11,7985/22 NOVACHEM
71,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,17,5367 / 19,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,5213,072.0083,NOVAPLANT MANZANILLA (G) - 20KG(RE),MANC-09E22,1.0,BLR,120.0,120.0,0.0,5.459,655.08,655.08,655.08,0.0,NOVACHEM,Extrato,NOVAPLANT MANZANILLA (G),#4169E1,2022-09-11,7985/22 NOVACHEM
72,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,18,5367 / 1,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,6577,072.0117,PHYTOQUERATINA F – 20KG,QSFX-03F22,1.0,BLR,1000.0,1000.0,0.0,5.82,5820.0,5820.0,5820.0,0.0,NOVACHEM,Ativo,PHYTOQUERATINA F,#4169E1,2022-09-11,7985/22 NOVACHEM
73,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,5367.0,6320,19,5367 / 13,7985,50672,0,2022-06-24,2022-07-13 12:25:30,2022-07-13,2022-06-24,,6577,072.0117,PHYTOQUERATINA F – 20KG,QSFX-26E22,1.0,BLR,1000.0,1000.0,0.0,5.82,5820.0,5820.0,5820.0,0.0,NOVACHEM,Ativo,PHYTOQUERATINA F,#4169E1,2022-09-11,7985/22 NOVACHEM
74,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,4378.0,6703,1,4378 / 1,6676,30574,0,2022-06-30,2022-06-30 00:00:00,2022-06-30,2022-06-30,2022-07-04,6827,101.0004,REWOQUAT WE 18 E BR - 190KG - UM 1170/CLASSE 3/PG III,A122610245,1.0,BLR,2280.0,2280.0,0.0,2.7,6156.0,6156.0,6156.0,0.0,EVONIK,Tensoativo catiônico,REWOQUAT WE 18 E BR,#4169E1,2022-07-30,
75,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6933.0,7264,1,6933 / 1,7968,9393,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,1629,001.0020,CARBOPOL 980 - 20KG,0000107355,5.3992,USD,600.0,600.0,0.0,12.56,7536.0,7536.0,7536.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  980,#4169E1,2022-09-12,
76,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6935.0,7265,1,6935 / 1,7968,9394,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,73,001.0006,CARBOPOL ULTREZ 10 - 20KG,0000102627,5.3992,USD,1200.0,1200.0,0.0,22.09,26508.0,26508.0,26508.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 10,#4169E1,2022-09-12,
77,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6935.0,7265,3,6935 / 1,7968,9394,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,73,001.0006,CARBOPOL ULTREZ 10 - 20KG,0000102628,5.3992,USD,800.0,800.0,0.0,22.09,17672.0,17672.0,17672.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 10,#4169E1,2022-09-12,
78,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6937.0,7266,1,6937 / 2,7968,9395,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,1638,001.0055,CARBOPOL ULTREZ 20 - 20KG,0000123202,5.3992,USD,80.0,80.0,0.0,22.09,1767.2,1767.2,1767.2,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 20,#4169E1,2022-09-12,
79,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6937.0,7266,3,6937 / 2,7968,9395,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,1638,001.0055,CARBOPOL ULTREZ 20 - 20KG,0000123203,5.3992,USD,2720.0,2720.0,0.0,22.09,60084.8,60084.8,60084.8,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 20,#4169E1,2022-09-12,
80,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6942.0,7267,1,6942 / 1,7968,9397,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,1101,001.0099,PEMULEN TR 1 - 20KG,0000125264,5.3992,USD,300.0,300.0,0.0,31.94,9582.0,9582.0,9582.0,0.0,LUBRIZOL,Polímeros em Pó,PEMULEN TR 1,#4169E1,2022-09-12,
81,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6941.0,7268,1,6941 / 1,7968,9398,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,1101,001.0099,PEMULEN TR 1 - 20KG,0000125264,5.3992,USD,200.0,200.0,0.0,31.94,6388.0,6388.0,6388.0,0.0,LUBRIZOL,Polímeros em Pó,PEMULEN TR 1,#4169E1,2022-09-12,
82,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6943.0,7269,1,6943 / 1,7968,9399,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,71,001.0004,CARBOPOL ETD 2020 - 20KG,0000133652,5.3992,USD,40.0,40.0,0.0,22.08,883.2,883.2,883.2,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ETD 2020,#4169E1,2022-09-12,
83,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6946.0,7272,1,6946 / 2,7968,9434,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096694,5.3992,USD,820.0,820.0,0.0,22.09,18113.8,18113.8,18113.8,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2022-09-12,
84,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6946.0,7272,3,6946 / 2,7968,9434,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096695,5.3992,USD,2180.0,2180.0,0.0,22.09,48156.2,48156.2,48156.2,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2022-09-12,
85,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6952.0,7274,1,6952 / 1,1358,52954,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,6134,087.0068,TELANGYN PEPTIDE SOLUTION PD220 (L)- 1KG,F801/21,5.3992,USD,2.0,2.0,0.0,306.53,613.06,613.06,613.06,0.0,LIPOTEC,Ativo,TELANGYN PEPTIDE SOLUTION PD22,#4169E1,2022-09-12,"1358/22 - 0003857595
| PRODUTO COM DESTINO A EMPRESA (INLOG) TRANSPARE TRANSPORTES ARMAZENS | GERAIS LTDA | RUA JOSE GERALDINO BITTENCOURT, 4001- | PEDRA DE AMOLAR- ILHOTA-SC CEP: 88320-000 | CNPJ- 06.009.235/0003-92- I.E: 257711538 | ATENTAR-SE AO HORARIO COMERCIAL, 08HS AS 12HS. |  | | PEDIDO: 1358-22 , ORDEM DE VENDAS 0003857595 | DECLARO, PARA FINS DE ATENDIMENTO AO ART. 22, INCISO II, ALINEA C, DO DECRETO N. 96.044/88, QUE O PRODUTO ESTA ADEQUADAMENTE ACONDICIONADO PARA SUPORTAR OS RISCOS NORMAIS DE CARREGAMENTO, DESCARREGAMENTO, TRANSBORDO E TRANSPORTE, CONFORME A REGULAMENTACAO EM VIGOR"
86,C-Compra,C-Compra,INTERNACIONAIS,1706 - COMPRA - REVENDA SAVIXX,6089.0,7364,1,6089 / 1,7979,50708,3,2022-05-12,2022-07-18 00:00:00,2022-07-15,2022-05-12,,956,032.0003,MONOISOPROPANOLAMINA (H) /MIPA 99%/195KG/UN2735/CLASSE 8/PG III,220330-2,5.412,USD,15600.0,15600.0,0.0,5.5,85800.0,85800.0,85800.0,0.0,HONGBAOLI,Neutralizante,MONOISOPROPANOLAMINA /MIPA 99%,#4169E1,2022-07-19,sa 7979 nf 50708DI 22/1329162-3 DE 13.07.2022
87,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6938.0,7369,1,6938 / 1,7968,9435,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,112,001.0076,GLUCAMATE LT-181KG,0000120353,5.3992,USD,724.0,724.0,0.0,12.02,8702.48,8702.48,8702.48,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAMATE LT,#4169E1,2022-09-12,
88,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6970.0,7372,1,6970 / 1,52956,52956,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,114,001.0078,GLUCAM E-20 - 227KG,0000102232,5.3992,USD,227.0,227.0,0.0,14.19,3221.13,3221.13,3221.13,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAM E 20,#4169E1,2022-09-12,
89,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6973.0,7389,1,6973 / 1,131787,131787,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,5742,001.0311,"CHEMCCINATE DSLS-BA (NAC) RJ - 204,10KG",0102577502,5.3992,USD,204.1,204.1,0.0,1.73,353.093,353.093,353.093,0.0,LUBRIZOL,Surfactantes,CHEMCCINATE DSLS BA (NAC),#4169E1,2022-09-12,
90,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6944.0,7508,1,6944 / 1,7968,9433,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,4535,001.0212,CARBOPOL ULTREZ 30 - 20KG,0000108393,5.3992,USD,20.0,20.0,0.0,22.79,455.8,455.8,455.8,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 30,#4169E1,2022-09-12,
91,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6971.0,7631,1,6971 / 1,52960,52960,0,2022-07-20,2022-07-20 00:00:00,2022-07-20,2022-07-20,,114,001.0078,GLUCAM E-20 - 227KG,0000102232,5.3992,USD,227.0,227.0,0.0,14.19,3221.13,3221.13,3221.13,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAM E 20,#4169E1,2022-09-18,
92,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6967.0,7636,1,6967 / 1,1358,52955,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,6119,087.0067,"ARGIRELINE PEPTIDE SOLUTIONS C P06-PD010 (L)- 1,00KG",F740/21,5.3992,USD,3.0,3.0,0.0,354.63,1063.89,1063.89,1063.89,0.0,LIPOTEC,Ativo,ARGIRELINE PEPTIDE SOLUTIONS C,#4169E1,2022-09-12,
93,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,6967.0,7636,3,6967 / 1,1358,52955,0,2022-07-14,2022-07-14 00:00:00,2022-07-14,2022-07-14,,6119,087.0067,"ARGIRELINE PEPTIDE SOLUTIONS C P06-PD010 (L)- 1,00KG",F752/21,5.3992,USD,1.0,1.0,0.0,354.63,354.63,354.63,354.63,0.0,LIPOTEC,Ativo,ARGIRELINE PEPTIDE SOLUTIONS C,#4169E1,2022-09-12,
94,E-Devolução de compra,E-Devolução de compra,NACIONAIS,300 - DEVOLUÇÃO DE COMPRA - REVENDA,,7645,1,,12704,12704,0,2022-07-20,2022-07-20 09:10:10,,2022-07-20,,1642,001.0082,GLUCQUAT 125 - 225KG - UN3082/CLASS9/PGIII,0000135034,0.0,BLR,-225.0,-225.0,0.0,0.0,0.0,0.0,0.0,0.0,LUBRIZOL,Metil Glucosídeos,GLUCQUAT 125,#B22222,2022-07-21,DEV INTEGRAL DA NF 9237
95,E-Devolução de compra,E-Devolução de compra,NACIONAIS,300 - DEVOLUÇÃO DE COMPRA - REVENDA,,7661,1,,12706,12706,0,2022-07-20,2022-07-20 09:49:14,,2022-07-20,,1642,001.0082,GLUCQUAT 125 - 225KG - UN3082/CLASS9/PGIII,0000099205,0.0,BLR,-225.0,-225.0,0.0,0.0,0.0,0.0,0.0,0.0,LUBRIZOL,Metil Glucosídeos,GLUCQUAT 125,#B22222,2022-07-21,"DEV REF A NF 7447 DEVOLUÇAO INTEGRAL O RPODUTO SAIRA RUA JOSE GERALDINO BITTENCOURT, 4001-
PEDRA DE AMOLAR- ILHOTA-SC CEP: 88320-000
CNPJ- 06.009.235/0003-92- I.E: 257711538"
96,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,8029.0,8083,1,8029 / 2,7968,9512,0,2022-07-21,2022-07-21 00:00:00,2022-07-21,2022-07-21,,69,001.0001,CARBOPOL 940-22KG,0000096879,5.4288,USD,44.0,44.0,0.0,6.94,305.36,305.36,305.36,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2022-09-19,
97,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,8029.0,8083,4,8029 / 2,7968,9512,0,2022-07-21,2022-07-21 00:00:00,2022-07-21,2022-07-21,,69,001.0001,CARBOPOL 940-22KG,0000106418,5.4288,USD,880.0,880.0,0.0,6.94,6107.2,6107.2,6107.2,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2022-09-19,
98,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,8029.0,8083,5,8029 / 2,7968,9512,0,2022-07-21,2022-07-21 00:00:00,2022-07-21,2022-07-21,,69,001.0001,CARBOPOL 940-22KG,0000106419,5.4288,USD,1496.0,1496.0,0.0,6.94,10382.24,10382.24,10382.24,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2022-09-19,
99,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,8030.0,8087,1,8030 / 1,7968,9513,0,2022-07-21,2022-07-21 00:00:00,2022-07-21,2022-07-21,,4711,001.0248,CARBOPOL SILK 100 - 20KG,0000076424,5.4288,USD,40.0,40.0,0.0,12.56,502.4,502.4,502.4,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL SILK 100,#4169E1,2022-09-19,
